age,yrsed,edcat,yrsempl,income,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue
59,13,2,15,63,0.59346,3.18654,0,3,0,25,1,36.2
60,13,2,29,38,1.66098,3.69702,0,4,0,17,1,15.8
61,13,2,27,110,9.96435,22.70565,0,4,1,28,1,34.6
61,13,2,7,56,1.455216,10.472784,0,3,0,25,1,31.4
61,13,2,35,16,0.931392,2.236608,0,4,0,3,1,8.3
61,13,2,11,90,7.84476,6.01524,0,5,1,25,1,68.1
62,13,2,18,83,3.160474,9.953526,0,5,1,31,1,49.2
63,13,2,1,23,0.345092,2.437908,0,4,1,26,1,12.1
65,13,2,8,55,5.95826,5.70174,0,5,1,26,1,31.5
65,13,2,12,14,0.235984,0.968016,0,5,0,31,1,7.1
65,13,2,30,142,9.858492,9.027508,0,3,1,35,1,70.4
67,13,2,36,95,2.98566,7.27434,0,5,1,25,1,44.9
68,13,2,13,10,1.48749,0.30251,0,5,0,17,1,4.6
68,13,2,31,15,1.273605,1.681395,0,4,0,26,1,5.8
69,13,2,5,40,1.81724,5.42276,1,4,0,8,1,23.5
69,13,2,31,28,2.247672,0.608328,0,3,1,37,1,19.6
71,13,2,36,25,2.282225,2.542775,0,5,1,44,1,10.6
71,13,2,27,12,0.59976,1.44024,0,5,0,43,1,5.5
71,13,2,24,108,1.997136,2.970864,0,5,1,28,1,55.9
72,13,2,22,14,0.705376,0.232624,0,5,0,31,1,4.9
73,13,2,25,16,1.832544,1.191456,0,3,1,48,1,9.5
73,13,2,38,218,5.30285,2.32715,0,5,1,42,1,98.5
73,13,2,16,21,0.05586,1.93914,0,5,0,20,1,11
73,13,2,18,46,5.564068,3.497932,0,2,0,31,1,20.9
74,13,2,6,34,3.96916,4.87084,0,5,1,47,1,20.2
76,13,2,14,42,5.867652,4.128348,0,4,1,39,1,23.2
76,13,2,5,9,0.117018,0.179982,0,4,0,12,1,3.8
77,13,2,11,9,0.561204,0.617796,0,3,1,30,1,3.9
79,13,2,11,10,0.26319,0.66681,0,1,1,48,1,2.4
19,14,2,0,12,0.107952,0.204048,1,4,1,0,1,4.8
19,14,2,0,19,0.346104,3.149896,1,2,0,0,1,9.3
19,14,2,0,28,2.88834,2.57166,1,1,1,0,1,10.6
19,14,2,0,16,0.241696,1.086304,1,1,0,0,1,6.6
19,14,2,0,21,1.008315,1.028685,0,1,1,0,1,11.9
19,14,2,0,20,1.07696,1.04304,0,2,1,0,1,8
19,14,2,0,24,0.3744,1.0656,0,1,0,0,1,7.6
19,14,2,0,18,0.042768,0.173232,1,1,0,0,1,9.4
20,14,2,0,15,0.573885,1.061115,0,3,0,1,1,7
20,14,2,0,21,0.252882,0.314118,1,1,1,1,1,8.5
21,14,2,1,29,1.068795,4.412205,1,2,0,1,1,17.5
21,14,2,1,20,0.4515,3.0485,1,3,0,1,1,10.1
21,14,2,0,20,1.35564,3.38436,1,1,0,1,1,11.7
22,14,2,1,31,0.488095,1.588905,0,4,1,3,1,19.1
22,14,2,0,33,0.406296,1.375704,0,2,1,2,1,9.2
22,14,2,0,24,0.08832,0.46368,1,1,0,3,1,13.5
23,14,2,1,15,0.698205,0.636795,1,2,0,1,1,9.5
23,14,2,0,13,0.307008,0.940992,1,2,0,2,1,6
23,14,2,0,16,1.01712,1.59088,1,1,0,2,1,5.6
24,14,2,1,26,1.188148,2.607852,1,1,1,2,1,10.6
25,14,2,3,27,1.055646,3.615354,0,5,1,3,1,3.2
25,14,2,1,25,3.351675,1.673325,1,1,1,1,1,12
26,14,2,2,24,0.417576,2.870424,1,2,1,4,1,13
26,14,2,3,37,0.98642,2.19558,1,3,0,4,1,19.2
26,14,2,1,31,2.5668,1.7112,0,1,1,4,1,12.4
26,14,2,3,16,0.179296,0.236704,0,1,1,3,1,4.2
27,14,2,5,78,1.3728,11.1072,1,2,1,4,1,37.7
27,14,2,2,21,0.10962,1.78038,0,2,1,2,1,9.6
28,14,2,2,20,0.17216,0.46784,0,2,0,4,1,8.2
28,14,2,5,33,0.333498,5.045502,1,4,0,3,1,17.8
30,14,2,1,17,0.193375,0.911625,0,3,0,5,1,11.2
30,14,2,5,45,2.87676,3.01824,1,4,0,7,1,18
30,14,2,6,25,1.264375,3.110625,1,2,0,6,1,7.9
30,14,2,1,45,1.39932,2.74068,0,5,0,7,1,28.4
31,14,2,4,28,0.9394,2.4766,0,5,0,5,1,14.9
31,14,2,1,40,6.03756,5.12244,1,3,1,8,1,29.5
31,14,2,7,30,1.56408,2.99592,0,4,1,8,1,15.3
31,14,2,1,18,0.501804,1.406196,1,2,1,3,1,13.7
31,14,2,8,68,0.568752,0.587248,0,2,0,6,1,55.8
31,14,2,6,25,0.594125,1.830875,0,1,1,6,1,13.3
32,14,2,3,34,0.011594,0.022406,0,3,1,6,1,14.5
32,14,2,3,30,0.74415,0.48585,0,1,1,6,1,12.6
32,14,2,1,52,0.70434,1.11566,0,1,1,5,1,18.7
32,14,2,3,30,0.10074,0.58926,0,5,0,7,1,17.2
33,14,2,4,35,2.78852,3.65148,0,3,1,10,1,18.8
34,14,2,10,24,0.380304,0.531696,0,4,1,12,1,14
34,14,2,0,19,0.334305,0.634695,1,4,1,10,1,9.1
35,14,2,2,33,2.3331,0.9669,1,3,1,11,1,17.9
35,14,2,12,59,2.298758,2.244242,0,4,0,7,1,23.5
37,14,2,2,74,4.93506,3.72294,0,3,0,16,1,38.1
37,14,2,9,34,0.00952,0.26248,0,5,0,8,1,19.1
37,14,2,3,29,0.347072,2.204928,0,3,0,15,1,12.1
38,14,2,3,45,0.91872,0.52128,0,3,1,16,1,31.5
38,14,2,2,20,0.27144,0.30856,0,1,0,7,1,9.8
38,14,2,9,59,3.853349,12.135651,0,5,1,14,1,26.7
39,14,2,2,83,2.701152,3.274848,1,1,0,5,1,41.1
39,14,2,16,84,2.895648,8.780352,1,4,1,11,1,49
40,14,2,13,70,2.23125,3.71875,0,2,1,11,1,26.5
40,14,2,7,59,1.559547,3.691453,1,4,1,10,1,36.4
40,14,2,11,36,0.650808,4.065192,0,4,1,17,1,19
41,14,2,16,59,0.047436,0.306564,0,1,1,17,1,33.6
41,14,2,5,44,0.473616,1.550384,0,1,1,19,1,21.7
41,14,2,14,104,0.006344,0.097656,0,4,1,1,1,44.4
42,14,2,7,50,0.7409,2.3591,0,4,0,13,1,17.5
44,14,2,6,32,1.1256,2.2344,0,4,0,10,1,13
44,14,2,17,41,2.09592,3.80808,0,5,1,14,1,23.7
45,14,2,14,56,0.671328,3.864672,0,2,0,3,1,25.9
47,14,2,18,78,1.341912,2.246088,0,3,1,20,1,37.7
47,14,2,16,74,4.601024,5.314976,0,1,1,19,1,43.1
47,14,2,11,60,2.36808,3.15192,0,1,1,15,1,29.6
48,14,2,14,83,4.820806,4.558194,0,3,1,21,1,36
48,14,2,5,46,2.08426,3.20574,1,5,1,24,1,22.4
48,14,2,6,41,1.049928,2.927072,0,4,1,20,1,23.9
49,14,2,4,46,1.19416,2.85384,0,2,1,28,1,28.1
49,14,2,20,85,0.3213,0.1887,0,5,1,17,1,33.8
50,14,2,16,113,0.41584,25.57416,0,2,0,17,1,58.8
51,14,2,4,27,1.35594,1.07406,1,3,1,24,1,13.8
52,14,2,10,128,1.970176,7.501824,0,4,1,21,1,60.4
52,14,2,10,80,1.1264,7.6736,0,1,1,27,1,37.8
52,14,2,10,43,1.384815,3.474185,0,2,1,27,1,24.5
53,14,2,1,40,0.3534,0.8866,0,4,1,29,1,21.5
54,14,2,17,40,1.2672,0.9328,0,1,1,25,1,8.9
55,14,2,13,54,5.845122,3.388878,1,5,0,14,1,11.8
56,14,2,19,63,0.839916,1.932084,0,2,0,13,1,31.3
56,14,2,7,99,4.75893,6.62607,0,2,1,8,1,52.7
56,14,2,18,67,2.052545,1.632455,0,5,1,25,1,36.4
57,14,2,11,108,0.60534,5.76666,0,3,1,37,1,48.3
57,14,2,4,47,1.073903,2.357097,0,1,1,25,1,23.3
57,14,2,25,293,10.908976,50.035024,0,4,1,36,1,96.6
57,14,2,17,70,2.41332,11.86668,0,5,0,25,1,30.4
57,14,2,8,53,0.97149,1.51951,0,4,0,17,1,31.1
58,14,2,21,62,0.122016,0.249984,0,3,1,20,1,26.3
60,14,2,17,12,0.66528,0.59472,0,2,0,4,1,5.4
61,14,2,5,28,1.00548,2.77452,0,5,1,17,1,12.4
62,14,2,31,11,1.847307,0.693693,0,5,0,28,1,5.5
63,14,2,29,183,0.146949,1.866051,0,5,1,29,1,92
63,14,2,19,109,0.633726,3.072274,0,2,1,37,1,47.1
63,14,2,26,153,3.82806,9.94194,0,5,1,25,1,52.5
65,14,2,5,53,1.42941,6.25559,1,4,0,15,1,19.9
65,14,2,6,38,4.938024,3.459976,0,2,0,31,1,18.9
66,14,2,20,9,0.398736,1.005264,0,2,1,32,1,5.3
66,14,2,3,27,0.230256,1.983744,0,2,1,36,1,18.5
66,14,2,27,34,0.99892,2.84308,0,3,0,15,1,16.3
68,14,2,5,9,0.377496,1.386504,0,2,0,21,1,4.8
68,14,2,9,39,2.525328,3.012672,1,4,0,17,1,21.4
68,14,2,27,20,0.2368,0.5632,0,5,1,38,1,9.5
70,14,2,22,21,0.317184,2.160816,0,3,0,45,1,11.6
70,14,2,18,87,2.086695,8.092305,0,3,0,35,1,21.5
71,14,2,20,179,18.978654,25.055346,1,5,1,16,1,72.7
72,14,2,29,38,1.494844,1.887156,0,5,1,43,1,19.7
73,14,2,28,69,1.164168,9.047832,0,3,0,38,1,22.8
73,14,2,25,28,1.06568,3.77832,0,5,1,39,1,16.6
74,14,2,13,10,0.45396,1.48604,0,3,0,14,1,6.8
74,14,2,1,9,0.34722,0.19278,0,1,0,12,1,4.6
75,14,2,40,134,3.453984,2.978016,0,5,1,43,1,61.3
75,14,2,24,11,0.41184,0.90816,0,2,1,46,1,5
76,14,2,17,22,0.796972,0.501028,0,4,1,39,1,8.7
76,14,2,27,10,0.67881,0.53119,0,4,0,40,1,5.9
76,14,2,1,13,0.3692,1.4768,0,2,0,24,1,5.9
77,14,2,13,10,0.20253,1.36747,0,5,0,37,1,5.5
77,14,2,13,10,0.4757,0.9443,0,4,1,32,1,3.4
78,14,2,10,17,0.27336,0.74664,0,3,0,2,1,8.2
78,14,2,21,26,0.128128,1.015872,0,2,0,49,1,12.7
79,14,2,18,9,0.147384,1.508616,0,4,0,41,1,4.5
79,14,2,17,14,0.252966,0.545034,0,3,1,27,1,4.5
79,14,2,2,13,0.606528,1.265472,0,1,1,21,1,4.6
20,15,3,0,17,0.459459,0.203541,1,1,1,1,1,4.5
20,15,3,0,18,0.864756,0.971244,1,1,1,1,1,9.3
20,15,3,0,16,0.351216,3.984784,1,1,1,0,1,9.1
20,15,3,0,26,2.008448,5.063552,1,4,1,1,1,12.1
20,15,3,0,15,0.78165,1.24335,1,2,0,0,1,8.6
20,15,3,0,40,0.11424,1.24576,1,2,0,1,1,20.4
21,15,3,0,44,1.29646,2.35554,1,1,0,0,1,22
21,15,3,0,24,1.62816,2.21184,1,1,1,0,1,13.9
23,15,3,0,21,0.749952,0.762048,0,1,1,3,1,12
23,15,3,2,26,0.451568,2.252432,0,3,1,3,1,10.3
24,15,3,0,25,1.5606,0.9894,1,1,1,3,1,13.9
24,15,3,1,22,0.634304,0.531696,0,2,1,5,1,9.5
25,15,3,0,23,0.200583,0.420417,0,2,1,3,1,12.4
25,15,3,1,32,1.642496,2.453504,0,3,1,4,1,16.8
25,15,3,2,32,0.368896,1.039104,0,3,1,3,1,21.4
26,15,3,2,28,1.17936,2.60064,0,2,1,5,1,10
27,15,3,3,33,0.376893,0.514107,0,3,1,4,1,14.5
28,15,3,3,37,0.922743,4.738257,0,1,1,5,1,25.1
28,15,3,3,18,0.787176,1.300824,0,1,0,7,1,7.8
29,15,3,2,86,6.570916,6.415084,1,2,1,6,1,40.4
30,15,3,3,30,3.87396,5.30604,1,3,1,5,1,10.8
30,15,3,5,46,0.892308,6.421692,1,2,0,7,1,19.9
30,15,3,3,22,0.912384,1.463616,1,3,1,4,1,12.9
31,15,3,1,56,0.532224,1.931776,0,1,1,11,1,36.4
31,15,3,7,21,0.6048,0.7392,0,2,0,7,1,10.1
31,15,3,3,31,0.6944,1.0416,0,4,1,8,1,17.5
32,15,3,2,49,3.712436,5.499564,1,4,1,12,1,20.8
32,15,3,7,40,1.152,10.848,1,3,1,7,1,20.5
33,15,3,6,49,1.20736,2.56564,0,2,1,11,1,25.7
33,15,3,7,65,2.45973,0.85527,0,5,0,5,1,20.2
33,15,3,6,30,0.28614,0.85386,0,4,1,10,1,15.8
33,15,3,2,33,0.7425,5.1975,0,5,0,11,1,13
33,15,3,3,32,0.495456,0.752544,0,3,1,7,1,16.5
33,15,3,7,22,0.729234,1.184766,0,5,1,9,1,8.1
35,15,3,1,51,3.406545,5.926455,1,1,1,15,1,33.2
35,15,3,5,28,0.602196,2.393804,0,1,1,14,1,13.3
35,15,3,1,53,3.252027,2.736973,1,2,0,5,1,31.9
36,15,3,9,73,1.294071,2.866929,0,2,1,8,1,36.8
36,15,3,7,39,0.43368,2.68632,0,2,0,7,1,11.9
36,15,3,4,55,1.48665,1.42835,0,2,1,10,1,23.8
37,15,3,3,58,0.74704,0.87696,0,2,1,8,1,36.1
37,15,3,2,47,0.074448,1.993552,0,3,1,14,1,25.6
37,15,3,3,53,0.142464,0.281536,1,2,1,9,1,35.1
38,15,3,5,85,5.939035,3.155965,0,2,0,16,1,40.1
38,15,3,2,65,5.51655,2.47845,1,4,0,13,1,37.3
38,15,3,8,21,0.462378,1.658622,0,4,0,10,1,11.7
39,15,3,5,35,0.80976,0.87024,0,4,1,7,1,18.6
40,15,3,11,50,6.51375,4.73625,0,4,1,13,1,27.2
41,15,3,15,57,1.608768,2.495232,0,4,1,8,1,38.1
41,15,3,1,30,1.39695,2.77305,0,3,0,13,1,12.6
41,15,3,13,54,0.801414,1.952586,0,4,0,17,1,28.2
42,15,3,2,65,2.25069,1.51931,1,3,1,7,1,38.5
42,15,3,9,42,1.964004,2.361996,0,4,1,9,1,18.6
44,15,3,13,121,10.309684,33.008316,1,3,1,16,1,52.2
45,15,3,4,68,1.15192,3.60808,0,5,1,19,1,41.6
45,15,3,12,148,1.183852,1.628148,0,4,1,9,1,73.1
46,15,3,3,42,1.585962,3.580038,0,5,1,23,1,17.9
46,15,3,2,37,0.807192,3.188808,0,2,1,19,1,19.7
47,15,3,7,73,2.47032,4.39168,0,5,1,19,1,40.2
48,15,3,3,24,0.611424,0.972576,0,4,1,23,1,14
50,15,3,2,50,0.36,0.54,0,2,1,8,1,22.6
50,15,3,2,69,1.2144,4.8576,0,3,1,21,1,21.5
50,15,3,24,172,1.56176,5.31824,0,3,1,26,1,87.1
50,15,3,17,80,1.05096,1.26904,0,3,1,23,1,43.9
51,15,3,11,43,0.940324,0.951676,0,3,0,15,1,24.3
51,15,3,21,151,4.03623,4.11777,0,4,1,17,1,71.7
51,15,3,12,72,3.7044,1.6956,0,3,0,22,1,27.2
52,15,3,16,58,0.66816,2.81184,0,4,1,26,1,26.9
52,15,3,22,76,5.41044,11.76556,0,2,1,12,1,38.1
52,15,3,16,121,4.13336,2.64264,0,5,0,21,1,63.3
53,15,3,12,54,0.07722,0.62478,0,3,0,17,1,21.5
54,15,3,9,42,3.58176,5.15424,0,2,1,18,1,22.7
55,15,3,16,49,1.689716,5.562284,0,1,1,15,1,14.7
56,15,3,11,45,1.8018,1.3482,0,5,1,15,1,16.7
56,15,3,5,26,0.410592,3.255408,0,2,0,14,1,14.5
56,15,3,14,60,1.87956,2.26044,0,5,0,29,1,31.6
56,15,3,5,57,1.75446,3.37554,0,2,1,33,1,22.2
58,15,3,20,67,2.544995,2.212005,0,5,1,26,1,28.9
59,15,3,15,184,6.61848,5.52552,0,4,1,40,1,82.3
59,15,3,5,17,0.218484,0.699516,0,2,1,15,1,10.5
59,15,3,11,160,1.4288,1.6112,0,3,0,18,1,77.5
61,15,3,29,13,0.897156,0.506844,0,2,1,24,1,4.7
62,15,3,30,185,0.62604,3.81396,0,4,1,41,1,50.2
62,15,3,24,75,0.893925,1.281075,0,3,1,42,1,37.1
62,15,3,3,43,1.68646,1.49554,0,4,1,23,1,15.5
63,15,3,9,44,1.7193,1.5807,0,2,0,24,1,23.5
63,15,3,22,49,2.162517,4.746483,0,2,0,37,1,28.2
64,15,3,7,35,0.37345,3.02155,0,3,1,17,1,15.9
66,15,3,14,71,1.345947,13.777053,0,5,1,13,1,41.6
66,15,3,25,11,2.203344,0.150656,0,5,0,22,1,6.5
66,15,3,7,50,2.2624,2.7876,0,4,1,43,1,25.8
67,15,3,34,388,9.065232,13.826768,0,4,1,24,1,88.4
68,15,3,20,23,1.082288,2.896712,0,3,1,37,1,10.2
69,15,3,27,18,0.979668,0.712332,0,4,0,24,1,6.2
69,15,3,11,22,1.35894,1.76506,0,4,1,42,1,10.8
69,15,3,14,73,1.847995,2.605005,0,3,1,28,1,30.2
70,15,3,11,27,1.340928,2.115072,0,5,0,17,1,14.5
71,15,3,4,39,0.36465,0.49335,0,2,0,12,1,21.3
72,15,3,16,17,0.128622,1.520378,0,2,0,21,1,7
72,15,3,27,261,9.293427,28.029573,0,4,1,47,1,87.4
73,15,3,36,127,0.860425,2.314575,0,5,1,27,1,65.2
73,15,3,13,15,0.48081,0.44919,0,2,1,27,1,7.5
74,15,3,11,57,9.367722,5.338278,0,5,1,32,1,29.8
75,15,3,11,74,1.32608,0.74592,0,4,0,41,1,27.7
75,15,3,13,63,3.432996,3.749004,0,4,0,41,1,27.1
76,15,3,39,18,0.23184,2.28816,0,3,0,21,1,10.2
77,15,3,34,41,3.023258,3.577742,0,5,0,36,1,17.7
77,15,3,6,27,0.543078,2.507922,0,2,0,12,1,15
77,15,3,25,26,0.965328,2.128672,0,3,1,50,1,15.7
77,15,3,31,10,0.15904,1.26096,0,3,1,44,1,4.7
78,15,3,38,20,1.36152,1.07848,0,3,0,15,1,3.7
78,15,3,8,23,0.435344,0.208656,0,3,1,22,1,11.8
21,16,3,0,40,0.91596,1.12404,0,1,1,0,1,18.2
21,16,3,0,18,0.37044,1.39356,1,1,1,1,1,8.3
21,16,3,0,15,0.522975,0.902025,1,2,1,1,1,7.3
21,16,3,0,20,0.89208,0.78792,1,2,1,1,1,9.2
21,16,3,0,17,0.742662,0.175338,0,2,1,2,1,10.1
21,16,3,0,19,0.69483,0.61617,1,1,1,0,1,11.6
21,16,3,0,28,0.2961,1.8039,1,1,1,2,1,11.4
21,16,3,0,18,0.033408,0.488592,0,1,0,2,1,10
21,16,3,0,25,1.991175,1.483825,1,2,0,0,1,10.5
22,16,3,0,20,0.09594,0.68406,1,1,1,2,1,9.4
23,16,3,1,29,0.4234,1.6936,0,3,0,2,1,19.6
23,16,3,0,22,0.612612,0.509388,1,3,1,1,1,13.3
24,16,3,2,29,0.47647,1.32153,0,2,1,4,1,13.3
25,16,3,0,38,0.907212,5.666788,0,2,1,5,1,13
26,16,3,1,23,0.214659,0.176341,0,1,0,3,1,10.6
26,16,3,1,19,1.713306,0.452694,1,2,0,3,1,8.4
26,16,3,1,40,2.91624,4.04376,0,2,0,3,1,21.5
27,16,3,0,29,1.778019,1.324981,1,1,1,3,1,12.8
27,16,3,2,44,0.160952,2.435048,0,3,1,4,1,14.8
28,16,3,1,26,0.233454,0.832546,0,5,0,8,1,14
29,16,3,3,46,0.5382,0.8418,0,3,0,3,1,28.5
31,16,3,1,23,0.592802,1.661198,0,4,0,5,1,10
32,16,3,1,21,1.878198,2.258802,0,3,1,9,1,10.2
32,16,3,1,30,2.41056,1.30944,1,1,0,8,1,15.8
34,16,3,10,132,1.16622,0.81378,0,5,1,12,1,57.3
34,16,3,7,47,4.358874,3.819126,0,3,1,9,1,21
34,16,3,4,21,0.81396,3.97404,1,3,1,7,1,13.9
34,16,3,8,23,1.064693,1.672307,0,2,0,4,1,7.3
36,16,3,5,45,3.1374,4.4226,1,4,0,5,1,31.3
36,16,3,9,21,0.74907,0.46893,1,5,1,11,1,9.4
36,16,3,6,36,1.61784,2.16216,0,4,1,8,1,16.3
37,16,3,2,46,2.277782,5.496218,1,3,0,4,1,24.8
37,16,3,12,87,1.461774,1.235226,0,5,1,11,1,60.7
39,16,3,5,83,0.932256,0.063744,1,3,0,15,1,31
39,16,3,9,38,3.585148,2.532852,1,4,1,17,1,18
40,16,3,11,37,0.602952,2.505048,0,5,1,17,1,15.2
42,16,3,7,23,0.109319,1.017681,0,3,1,15,1,10
43,16,3,5,89,5.093648,4.874352,1,5,0,13,1,32.4
43,16,3,6,43,0.733838,3.824162,0,4,1,21,1,26.9
44,16,3,11,97,5.950368,8.017632,0,5,1,20,1,55.5
46,16,3,9,30,0.02793,0.54207,0,2,1,21,1,12.1
46,16,3,8,44,0.082544,0.533456,0,5,1,19,1,18.2
46,16,3,8,33,0.349305,0.607695,0,3,0,11,1,17.8
46,16,3,12,84,0.3654,3.8346,0,2,0,21,1,43.3
47,16,3,7,64,2.11008,4.60992,1,2,1,23,1,37.5
47,16,3,2,32,1.657536,4.038464,0,2,1,23,1,18.9
47,16,3,5,185,2.716725,13.748275,0,1,1,19,1,85.4
48,16,3,4,23,1.618234,4.223766,1,4,1,10,1,9.4
48,16,3,9,23,1.185558,3.713442,0,2,1,20,1,14.1
49,16,3,4,44,0.219076,0.352924,0,1,0,15,1,19.3
50,16,3,2,51,0.101388,0.612612,0,1,0,8,1,24
51,16,3,11,42,0.63504,1.71696,0,2,1,21,1,24.5
51,16,3,7,60,1.56414,6.29586,0,3,0,11,1,27.9
51,16,3,3,38,0.189924,1.748076,0,2,1,26,1,18.5
52,16,3,6,33,0.5082,2.7918,0,4,0,14,1,13.2
52,16,3,13,60,0.47232,1.98768,0,2,0,25,1,33.4
52,16,3,17,46,0.511566,1.006434,0,4,0,9,1,16.6
53,16,3,6,57,0.220932,0.748068,0,5,0,26,1,25.1
55,16,3,20,15,0.18954,0.35046,0,4,1,26,1,6.5
55,16,3,15,108,2.1978,5.7942,0,4,1,12,1,36.3
55,16,3,24,380,1.05336,14.90664,0,5,1,24,1,80.3
57,16,3,19,156,6.206148,7.677852,0,5,1,10,1,71.8
57,16,3,15,124,0.289168,2.438832,0,2,0,15,1,76.2
58,16,3,11,70,1.9404,4.9896,0,2,1,24,1,42.2
58,16,3,20,409,6.987765,20.415235,0,3,1,28,1,93.2
58,16,3,11,133,7.075467,20.455533,1,5,0,16,1,57.5
61,16,3,19,102,1.871904,5.676096,0,5,1,20,1,43.5
62,16,3,6,55,1.960695,6.454305,0,4,0,24,1,23.1
62,16,3,17,16,0.191296,1.760704,0,3,1,37,1,7.3
62,16,3,13,28,0.68068,4.55532,0,4,0,15,1,14.5
63,16,3,23,42,0.1092,2.0748,0,4,0,11,1,18.2
63,16,3,13,76,1.761984,3.710016,0,4,0,22,1,32.3
63,16,3,3,61,0.142923,1.870077,0,2,1,8,1,26
65,16,3,22,296,18.069912,32.546088,1,1,1,23,1,94.2
65,16,3,19,167,3.516352,4.332648,0,5,0,10,1,59.2
65,16,3,6,60,2.14434,3.79566,0,1,1,17,1,41.9
65,16,3,23,18,0.100098,1.105902,0,5,0,38,1,11.4
66,16,3,9,123,8.84616,10.21884,1,3,1,34,1,63.7
67,16,3,7,39,1.521312,5.654688,0,4,1,45,1,19.5
67,16,3,10,51,0.279072,0.944928,0,5,1,27,1,22.2
69,16,3,13,115,3.26784,7.77216,0,2,1,38,1,33.1
69,16,3,28,60,1.25664,7.98336,0,5,1,5,1,35.1
69,16,3,16,106,3.391152,10.282848,0,3,1,43,1,38.9
69,16,3,10,13,0.19812,0.32188,0,3,0,22,1,7.7
70,16,3,28,179,5.424058,14.086942,0,5,1,29,1,86.9
71,16,3,39,209,0.9196,1.3794,0,3,0,27,1,89.7
72,16,3,12,16,0.6048,1.0752,0,2,1,38,1,8.6
74,16,3,13,16,0.77464,1.06536,0,1,1,40,1,7.5
74,16,3,2,16,0.139392,0.388608,0,1,0,17,1,8.7
74,16,3,15,106,5.035212,8.320788,0,4,1,44,1,46
75,16,3,17,13,0.49725,0.82875,0,4,1,20,1,5.6
76,16,3,22,11,0.3091,0.7909,0,2,1,47,1,6.3
78,16,3,18,32,3.171168,4.220832,0,5,0,20,1,14.8
78,16,3,27,26,0.720616,0.631384,0,3,1,39,1,13.6
22,17,4,0,20,0.20202,0.53798,0,3,0,2,1,8.8
22,17,4,0,35,3.496465,6.408535,1,1,0,1,1,15.5
22,17,4,0,18,1.741824,1.660176,1,2,0,2,1,9.5
22,17,4,0,31,1.01556,3.01444,1,2,1,1,1,12.7
22,17,4,0,29,1.549644,3.757356,0,3,1,2,1,18
22,17,4,0,19,0.16834,0.21166,0,1,1,3,1,9.7
22,17,4,0,23,0.194764,1.139236,0,1,1,2,1,16.6
22,17,4,0,23,1.954448,3.243552,0,1,1,1,1,9.4
24,17,4,0,27,2.94462,4.80438,1,3,1,4,1,14.7
25,17,4,1,40,0.8358,3.3642,0,1,1,6,1,12.3
26,17,4,0,18,0.33768,0.16632,0,1,1,4,1,8.8
27,17,4,1,46,2.076762,2.569238,1,4,0,5,1,19.2
28,17,4,2,46,2.035546,4.266454,1,3,1,3,1,28.2
28,17,4,3,19,0.591584,0.472416,1,3,0,4,1,9.6
29,17,4,0,47,0.877725,3.023275,1,3,1,4,1,23.9
29,17,4,3,13,0.25636,0.62764,0,3,1,6,1,5.1
29,17,4,0,48,0.55944,1.60056,1,1,1,6,1,26.9
29,17,4,3,16,0.521472,1.270528,1,3,1,9,1,6.8
30,17,4,6,109,1.464088,18.591912,0,4,1,10,1,52
30,17,4,0,36,0.766584,2.041416,1,1,1,9,1,15.9
31,17,4,2,17,0.899844,1.344156,0,1,1,3,1,11
31,17,4,6,152,10.55564,22.12436,1,2,1,5,1,63.2
32,17,4,3,25,0.45815,0.76685,1,2,0,8,1,9.4
32,17,4,4,27,3.286035,3.220965,1,2,0,6,1,13.1
33,17,4,6,37,0.726051,2.714949,0,5,1,7,1,16.1
33,17,4,6,55,5.37251,3.92249,0,3,1,7,1,24.5
34,17,4,3,22,0.63492,3.43508,1,1,1,10,1,7.8
35,17,4,8,59,1.260122,2.220878,0,2,0,5,1,24.8
35,17,4,5,29,0.459389,1.657611,0,4,1,14,1,11
35,17,4,1,53,1.663776,3.424224,0,1,0,6,1,22.2
36,17,4,3,30,0.64515,2.80485,1,3,1,8,1,16.2
36,17,4,8,101,8.585808,4.746192,1,5,0,7,1,35.8
37,17,4,1,22,0.286,0.594,0,2,1,6,1,11
37,17,4,1,21,1.1529,0.9471,0,1,0,12,1,3.1
37,17,4,10,39,0.242658,1.746342,0,3,1,5,1,22
38,17,4,5,76,4.965156,8.942844,1,4,0,11,1,36.6
38,17,4,6,79,2.28784,12.01116,1,4,0,11,1,42.8
39,17,4,4,42,0.84084,11.17116,1,2,1,15,1,19.3
39,17,4,5,36,0.966492,5.189508,0,2,1,14,1,16.7
39,17,4,5,57,1.2483,7.3017,0,3,1,12,1,42.4
39,17,4,2,48,0.38304,4.65696,0,2,1,5,1,19.6
40,17,4,7,63,0.910224,4.381776,1,2,1,9,1,28.2
40,17,4,1,60,4.56,4.56,1,1,0,19,1,26.6
41,17,4,4,49,0.557375,5.567625,0,3,1,19,1,25.2
42,17,4,11,92,2.03136,8.54864,0,4,1,19,1,41.2
42,17,4,4,29,1.591317,1.801683,1,3,1,6,1,12.1
42,17,4,0,31,0.87978,1.16622,0,4,1,14,1,12.9
43,17,4,6,47,0.238196,1.077804,0,3,1,17,1,23.1
44,17,4,13,113,4.017376,5.926624,0,5,1,21,1,51.7
44,17,4,8,119,11.527054,16.794946,1,5,1,7,1,62.6
46,17,4,6,88,2.890272,5.205728,1,4,0,14,1,52.6
